X,Y,u_x_actual,u_y_actual,u_pred,v_pred,err_u,err_v,pct_err_u,pct_err_v
-0.18,-0.09,0.007772784,0.001205684,0.007996306,0.0006830059,0.00022352182332611124,0.0005226781008090973,2.8756983768764353,43.351168366595004
-0.16,-0.11,0.008321295,0.001475718,0.008491531,0.0008597635,0.00017023601444244446,0.0006159545267276764,2.0457875179577756,41.739311082989865
-0.14,-0.13,0.008865395,0.001742343,0.008983612,0.0010400563,0.00011821706054687513,0.0007022866521530151,1.3334663660995945,40.30702635204521
-0.12,-0.15,0.00940328,0.002005283,0.009478383,0.0012226664,7.510276624679568e-05,0.0007826166470127106,0.7986869076194231,39.02774057390955
-0.1,-0.17,0.009933962,0.002264851,0.00998022,0.0014060326,4.625834764289925e-05,0.0008588184079418183,0.465658592643089,37.919421981482145
-0.08,-0.19,0.0104572927011662,0.002521723,0.010490123,0.0015885532,3.283048136897178e-05,0.0009331698097686768,0.3139481920144639,37.00524640369608
-0.06,-0.21,0.0109739181768415,0.002776724,0.011005908,0.0017692111,3.1990073967215135e-05,0.0010075128567447662,0.2915100463818337,36.28422762740431
-0.04,-0.25,0.0114865351122373,0.00328397,0.011549264,0.0021148622,6.27290803438766e-05,0.0011691077964019777,0.5461096817355089,35.60044082016516
-0.04,-0.23,0.0114851907515222,0.003030665,0.011524547,0.0019480065,3.9356139928682296e-05,0.0010826585488700868,0.3426685788694123,35.7234649448252
-0.5,0.2299999999999999,-5.17e-20,3.3403721162192875e-20,5.4258853e-05,-0.00077711046,5.425885319709783e-05,0.0007771104574203491,0.0,0.0
-0.48,0.2299999999999999,0.0005332042945539852,-0.000651,0.0005639307,-0.0008748397,3.072642553688092e-05,0.00022383972311019898,5.7625990358129,34.383982044577415
-0.46,0.21,0.000947619394124354,-0.000974,0.0010462776,-0.00084841996,9.865818852106221e-05,0.00012558003568649296,10.411161815892036,12.89322748321283
-0.44,0.19,0.001357851,-0.001156498,0.0015365072,-0.000817731,0.00017865615947151186,0.0003387669771652221,13.157272739903853,29.29248275096214
-0.42,0.1699999999999999,0.001777806,-0.001243588,0.0020329282,-0.00077996403,0.0002551221687736511,0.00046362397021102895,14.350394181010248,37.28115502972278
-0.4,0.15,0.002209722,-0.001256974,0.00253262,-0.00073240325,0.00032289798295784006,0.0005245707514514922,14.61260660652517,41.73282434254744
-0.38,0.13,0.002654089,-0.00121046,0.0030323118,-0.00067294016,0.0003782227971420287,0.0005375198351955414,14.25056948512385,44.40624516262754
-0.36,0.1099999999999999,0.00311114,-0.001114029,0.003529586,-0.00060074776,0.0004184458979225158,0.0005132812358894349,13.449921826806758,46.074315470192865
-0.34,0.09,0.003581111,-0.000976,0.0040234253,-0.0005161278,0.00044231428104782094,0.00045987220501899717,12.351314467711862,47.118053792930034
-0.32,0.07,0.004064186,-0.000802,0.004513789,-0.00042028353,0.00044960296832466124,0.0003817164738178253,11.062558857411084,47.595570301474474
-0.3,0.05,0.004560353,-0.000599,0.0050008856,-0.0003145188,0.00044053257600975074,0.00028448119068145755,9.66005429864203,47.492686257338484
-0.28,0.03,0.005069225,-0.000372,0.0054865964,-0.00019948184,0.0004173713757038115,0.00017251815509796141,8.23343559821889,46.375848144613286
-0.26,0.01,0.005589901,-0.000128,0.0059750676,-7.5019896e-05,0.0003851666155090328,5.298010396957397e-05,6.890401377574178,41.39070622622967
-0.24,-0.01,0.006120873,0.0001302327228099002,0.006470818,5.9787184e-05,0.0003499450725574496,7.044553880988495e-05,5.71724119349396,54.09204176181881
-0.22,-0.03,0.006660042,0.0003964903103202177,0.006975062,0.00020606816,0.00031502019148635894,0.00019042215217049847,4.7300030763523555,48.02693715685201
-0.2,-0.05,0.007204835,0.0006672144238334121,0.00748438,0.0003634952,0.00027954515580177336,0.00030371922296099085,3.879966103342733,45.520482188619845
-0.18,-0.07,0.007752415,0.0009391981727078148,0.007992443,0.00053006783,0.0002400276972866055,0.0004091303414299675,3.0961667723748727,43.561662843784966
-0.16,-0.09,0.008299946,0.00121011,0.008494295,0.0007028878,0.00019434917984390183,0.000507222226486206,2.341571617982838,41.91538178233433
-0.14,-0.11,0.008844867,0.001478491,0.00898971,0.00087982044,0.00014484336076545784,0.0005986705637607574,1.637597951054073,40.49199919111834
-0.12,-0.13,0.009385116,0.001743663,0.009482991,0.0010594092,9.78749503459924e-05,0.0006842537690525054,1.042874167415644,39.242317411822434
-0.1,-0.15,0.009919286,0.002005571,0.009979773,0.001240518,6.048731280708375e-05,0.0007650530559024809,0.6097950276570687,38.14639600904087
-0.08,-0.17,0.0104467022554529,0.002264592,0.010483466,0.0014218017,3.67638333189195e-05,0.0008427902541084291,0.3519180734736625,37.215986548942546
-0.06,-0.19,0.010967427,0.002521337,0.010993838,0.0016020425,2.641131024169914e-05,0.000919294533597946,0.24081592010322148,36.460597436913275
-0.04,-0.21,0.011482214,0.002776486,0.011508066,0.0017807037,2.5852207170487182e-05,0.0009957823361740111,0.22515002046197002,35.86484268870836
-0.02,-0.25,0.0119930635547988,0.003284232,0.012044575,0.002125714,5.151151057557375e-05,0.0011585180257625582,0.42951086134253313,35.275157959686105
-0.02,-0.23,0.0119924329459224,0.003030653,0.012023609,0.0019581057,3.1176185652230515e-05,0.0010725472868709563,0.2599654781712235,35.3899732787276
-0.5,0.25,-7.64e-19,2.0076356443944332e-19,8.966774e-05,-0.00089946017,8.966773748397903e-05,0.000899460166692734,0.0,0.0
-0.48,0.25,0.0009101040640839848,-0.000936,0.000598304,-0.0010003708,0.0003118000904092106,6.437083029747011e-05,34.25982837721265,6.877225459131423
-0.46,0.2299999999999999,0.001124436,-0.001205482,0.001068078,-0.0009694658,5.6358018527984544e-05,0.00023601617801856985,5.0121143869446145,19.57857338546489
-0.44,0.21,0.001476302,-0.001370527,0.0015470944,-0.00093557313,7.079243449974052e-05,0.0004349538691539765,4.795254256902756,31.736249570710868
-0.42,0.19,0.001867007,-0.0014534,0.0020351,-0.0008961037,0.00016809301301765446,0.0005572963198661805,9.003341338176797,38.34431814133621
-0.4,0.1699999999999999,0.002280822,-0.001467955,0.0025302358,-0.0008482821,0.0002494137971668243,0.000619672871427536,10.935259181418992,42.213342468095824
-0.38,0.15,0.002712377,-0.001425393,0.00302919,-0.0007897541,0.00031681300387191753,0.0006356389073066712,11.680271727415382,44.593940569840825
-0.36,0.13,0.003159291,-0.001334591,0.0035284832,-0.0007190071,0.0003691922119941713,0.0006155838953647613,11.685919783716388,46.12528447777344
-0.34,0.1099999999999999,0.003620439,-0.001202818,0.004025314,-0.0006358959,0.0004048750032291412,0.0005669221219234467,11.183036179566654,47.13282657255268
-0.32,0.09,0.004095263,-0.001036316,0.004518416,-0.00054145604,0.0004231527788753509,0.0004948599562797547,10.332737576935862,47.75183981331511
-0.3,0.07,0.004583378,-0.000841,0.00500739,-0.00043720007,0.00042401193287086494,0.0004037999305725097,9.251079288482533,48.014260472355495
-0.28,0.05,0.005084294,-0.000621,0.005492922,-0.00032437965,0.00040862791863060036,0.00029662034726142886,8.037063132670935,47.76495124982751
-0.26,0.03,0.00559721,-0.000383,0.0059779324,-0.00020327047,0.0003807223637485504,0.00017972953486442564,6.802002493180538,46.926771505071976
-0.24,0.01,0.006120873,-0.00013,0.006467469,-7.333979e-05,0.0003465960365791323,5.6660209894180286e-05,5.662526188325298,43.58477684167715
-0.22,-0.01,0.006653536,0.00013217876566209592,0.0069656298,6.667897e-05,0.00031209375645065325,6.549979460992612e-05,4.690645041233012,49.55394634064819
-0.2,-0.03,0.007192997,0.0004005413585451591,0.007472437,0.00021761656,0.0002794398751049046,0.0001829248004702079,3.884887969575194,45.66939132943097
-0.18,-0.05,0.007736736,0.0006716072768425547,0.00798339,0.00037869439,0.00024665424186134325,0.0002929128915524088,3.188091746459272,43.613716177925895
-0.16,-0.07,0.008282115,0.0009428623879737946,0.008491676,0.00054742396,0.00020956130076408425,0.0003954384291954133,2.5302872607309155,41.940206146647554
-0.14,-0.09,0.008826607,0.001212564,0.008993249,0.00072111934,0.00016664238654899577,0.0004914446557655334,1.8879552080317588,40.5293787186106
-0.12,-0.11,0.009368011,0.001479698,0.0094890185,0.00089786947,0.00012100747004890368,0.0005818285322647095,1.2917093078659245,39.320762227475434
-0.1,-0.13,0.009904624,0.001743879,0.009983726,0.0010764897,7.910184581375046e-05,0.0006673893130340577,0.7986355243142037,38.27039106692939
-0.08,-0.15,0.0104353511150684,0.002005188,0.010482609,0.0012559295,4.725815693477388e-05,0.0007492585299377443,0.4528659976427072,37.36599909523417
-0.06,-0.17,0.0109597500832602,0.002264008,0.010987859,0.0014351755,2.8109136052468023e-05,0.0008288324619369508,0.25647606778371346,36.609078322026726
-0.04,-0.19,0.0114780253337345,0.002520861,0.01149812,0.001613345,2.0094348339093696e-05,0.0009075160028324128,0.17506799083319136,36.00023971303506
-0.02,-0.21,0.0119909874129214,0.002776265,0.012010314,0.0017903484,1.9326157578020142e-05,0.0009859165595912933,0.16117236147870873,35.51233616356124
0.0,-0.25,0.0125000000000018,0.003284306,0.012540035,0.002135098,4.0034949777710896e-05,0.0011492080195007323,0.3202795982216411,34.99089364696019
0.0,-0.23,0.0125,0.003030635,0.01252272,0.0019667149,2.2719800472258828e-05,0.0010639201409912108,0.18175840377807062,35.10551884312069
-0.46,0.25,0.001476459,-0.001475144,0.0011007972,-0.001098074,0.0003756617938365937,0.00037706998104476935,25.443428760066734,25.561571008984163
-0.44,0.2299999999999999,0.001673311,-0.001616218,0.0015671998,-0.0010605268,0.00010611117375946048,0.0005556911819629669,6.341389840828182,34.38219237522209
-0.42,0.21,0.001999301,-0.001685068,0.0020440295,-0.0010186955,4.4728533863067424e-05,0.0006663724667243958,2.2372085975582174,39.545731491215534
-0.4,0.19,0.002378887,-0.001694359,0.0025308318,-0.000970006,0.00015194484361457814,0.0007243530109252931,6.387224093224191,42.75085804869529
-0.38,0.1699999999999999,0.002789206,-0.001651388,0.0030254573,-0.00091181323,0.00023625126299285908,0.0007395747706775665,8.470197719094937,44.785039656190214
-0.36,0.15,0.003221216,-0.001563039,0.0035244972,-0.00084224716,0.00030328115137481706,0.0007207918417110443,9.41511377612731,46.11477011840679
-0.34,0.13,0.003670735,-0.001435509,0.004023794,-0.00076049194,0.0003530590847873687,0.0006750170626010894,9.618212286840883,47.02283737692271
-0.32,0.1099999999999999,0.00413564,-0.001274353,0.00452039,-0.0006671734,0.00038475018273353544,0.0006071795845775604,9.303280332271074,47.64610626549789
-0.3,0.09,0.004614722,-0.001084647,0.00501265,-0.0005637966,0.00039792804277229317,0.0005208503903598785,8.62301223718987,48.020267456589885
-0.28,0.07,0.005107096,-0.000871,0.005500268,-0.00045207888,0.00039317219109916667,0.0004189211211204529,7.6985471018983525,48.09656958903019
-0.26,0.05,0.005611854,-0.000638,0.0059846155,-0.00033293292,0.00037276153454399077,0.0003050670807361603,6.64239544621066,47.816156855197534
-0.24,0.03,0.00612784,-0.000391,0.0064697713,-0.00020631403,0.0003419312659835817,0.0001846859726905823,5.579964000097616,47.23426411523843
-0.22,0.01,0.006653536,-0.000132,0.0069611855,-7.118657e-05,0.0003076494851245882,6.0813427686691294e-05,4.6238494106680745,46.070778550523706
-0.2,-0.01,0.007187034,0.00013354807630220223,0.007462263,7.375702e-05,0.00027522910729980456,5.9791053682954794e-05,3.829522822624807,44.771183036478405
-0.18,-0.03,0.007726104,0.00040325806946332136,0.007971693,0.00022895262,0.00024558883032417284,0.00017430545301015058,3.178689159816808,43.22429387268707
-0.16,-0.05,0.008268327,0.0006743562419657209,0.008483745,0.00039312243,0.00021541815771865779,0.000281233807349632,2.605341536669483,41.704041550775436
-0.14,-0.07,0.008811278,0.0009449100082967196,0.008991867,0.0005635284,0.0001805893038482661,0.0003813816195580874,2.049524528090773,40.361686955307
-0.12,-0.09,0.009352712,0.001213648,0.009493053,0.0007377304,0.00014034095944213953,0.00047591758632469167,1.500537592113812,39.21380716028796
-0.1,-0.11,0.009890738,0.001479898,0.009989288,0.00091399625,9.854970422935524e-05,0.000565901750562668,0.9963837302065351,38.23924017484096
-0.08,-0.13,0.0104239423532636,0.00174347,0.010485634,0.0010913946,6.16918544619257e-05,0.0006520754265499115,0.5918284308490136,37.401012151050004
-0.06,-0.15,0.0109514669723214,0.002004519,0.010986563,0.0012691393,3.5095845967402645e-05,0.0007353796505393984,0.3204670758365381,36.68609030592368
-0.04,-0.17,0.0114730337264994,0.002263394,0.011493009,0.0014463626,1.9974857284704023e-05,0.0008170314151706697,0.17410266334847307,36.09762220676867
-0.02,-0.19,0.0119889345236474,0.002520497,0.0120025985,0.0016227178,1.3663970643906093e-05,0.0008977791724414826,0.11397151779380221,35.61913275205178
0.0,-0.21,0.0125,0.002776178,0.012512423,0.0017984137,1.2423098087310097e-05,0.000977764306095123,0.09938478469848078,35.219798805952756
0.02,-0.25,0.0130069364452048,0.003284232,0.013035838,0.0021432042,2.89011156873048e-05,0.0011410277878112795,0.22219771588074164,34.74260611952138
0.02,-0.23,0.0130075670540811,0.003030653,0.013021886,0.001974091,1.4319294643265132e-05,0.0010565620662002563,0.11008434231959219,34.86252191195285
-0.44,0.25,0.00197013,-0.001866834,0.0015978292,-0.0011920184,0.00037230083692550665,0.0006748156102981567,18.897272612746704,36.14759589219806
-0.42,0.2299999999999999,0.002188325,-0.001930605,0.0020620897,-0.0011474788,0.0001262352587699891,0.0007831261811065673,5.768579108221544,40.56377048161418
-0.4,0.21,0.002511447,-0.001933302,0.0025378466,-0.0010973439,2.6399565246582046e-05,0.0008359581379432678,1.0511695148885103,43.23991481637467
-0.38,0.19,0.002888821,-0.001887311,0.0030244514,-0.0010390393,0.00013563043461227399,0.0008482716564044953,4.6950099923904585,44.94604526781729
-0.36,0.1699999999999999,0.003299379,-0.001798973,0.003519524,-0.0009703487,0.00022014488882637039,0.0008286242842178344,6.672312845125412,46.06096279476315
-0.34,0.15,0.003733443,-0.001673606,0.004019119,-0.00088988617,0.00028567584546279915,0.0007837198293743134,7.651806803071566,46.82821580314084
-0.32,0.13,0.004186142,-0.001516066,0.004518803,-0.00079765543,0.00033266120906639066,0.0007184105665836334,7.946725387394661,47.38649680051088
-0.3,0.11,0.004654813,-0.001330876,0.0050151497,-0.00069491565,0.0003603367125625612,0.0006359603477249145,7.741164093220528,47.78509400762464
-0.28,0.09,0.005137807,-0.001122311,0.0055064894,-0.0005835481,0.00036868242589759796,0.0005387629011974334,7.175871454447353,48.004777748541485
-0.26,0.07,0.005633866,-0.000894,0.0059927665,-0.00046519563,0.00035890046971702536,0.00042880437397956853,6.370411893307816,47.96469507601437
-0.24,0.05,0.006141751,-0.000651,0.006476458,-0.00034040585,0.0003347071620693207,0.0003105941483974457,5.449702569663288,47.710314653985506
-0.22,0.03,0.006660042,-0.000396,0.0069626234,-0.00020863116,0.0003025814471797946,0.00018736884212493894,4.543236321629722,47.31536417296438
-0.2,0.01,0.007187034,-0.000134,0.007456716,-6.857887e-05,0.00026968215004539477,6.542113089561463e-05,3.752342761219646,48.82173947433927
-0.18,-0.01,0.007720736,0.00013446758438152945,0.00796099,8.100271e-05,0.00024025407129669215,5.3464872131773594e-05,3.111802699855197,39.7604168898252
-0.16,-0.03,0.008258947,0.00040496385252821696,0.008472677,0.00024008751,0.00021373032024192724,0.00016487634337294352,2.5878640490358786,40.713842073461436
-0.14,-0.05,0.008799378,0.0006759038783597948,0.008985274,0.00040678307,0.00018589554001998895,0.0002691208042192461,2.1125986407219797,39.81643142399438
-0.12,-0.07,0.009339813,0.0009458324959345192,0.009492792,0.0005784035,0.0001529791891212457,0.0003674290230341286,1.6379256107295266,38.84715577160356
-0.1,-0.09,0.009878261,0.001213848,0.009993471,0.0007526837,0.0001152102052345283,0.00046116427106666566,1.166300477731134,37.99192906085981
-0.08,-0.11,0.0104130860009309,0.001479525,0.010490265,0.0009282306,7.717874263561339e-05,0.0005512944163322449,0.7411707022175158,37.261581678731005
-0.06,-0.13,0.0109431017142665,0.001742801,0.010988366,0.0011042692,4.526414452675834e-05,0.0006385318232784271,0.4136317628095109,36.63825205966872
-0.04,-0.15,0.0114676221841251,0.00200385,0.011491153,0.0012802184,2.3531205090368545e-05,0.0007236316371917726,0.20519689882130357,36.112066132283985
-0.02,-0.17,0.0119864767215467,0.002262948,0.011998329,0.0014556535,1.1852590062567947e-05,0.0008072945411663054,0.09888301907150013,35.67446274356748
0.0,-0.19,0.0125000000000016,0.002520363,0.012506757,0.0016304962,6.756931541750111e-06,0.0008898667662982939,0.05405545233399397,35.30708736393503
0.02,-0.21,0.0130090125870821,0.002776265,0.013014212,0.0018051825,5.19966362743339e-06,0.000971082453622818,0.03996970248607981,34.97801735867498
0.04,-0.25,0.0135134648877664,0.00328397,0.013532221,0.0021502227,1.8756429524860105e-05,0.0011337473408889773,0.1387980779218223,34.52368142489052
0.0399999999999999,-0.23,0.0135148092484814,0.003030665,0.013521206,0.0019803904,6.3963853973083434e-06,0.0010502746003055573,0.04732871385533671,34.65492227961709
-0.42,0.25,0.00243458,-0.002170031,0.0020901375,-0.001281783,0.00034444254811286925,0.0008882480152664187,14.147924821236899,40.932503511075126
-0.4,0.2299999999999999,0.002682466,-0.002176389,0.0025536008,-0.0012298636,0.00012886518208122264,0.0009465253861560821,4.803981936070118,43.49063453987693
-0.38,0.21,0.003014251,-0.002129341,0.0030294284,-0.0011710562,1.5177422451019378e-05,0.0009582848188076018,0.5035221834883484,45.0038213140874
-0.36,0.19,0.003395726,-0.002040552,0.0035168715,-0.0011029579,0.0001211454821338654,0.0009375941254634859,3.5675870825227185,45.94806334087471
-0.34,0.1699999999999999,0.003809742,-0.00191622,0.0040131547,-0.0010237508,0.00020341265569496147,0.0008924692477893829,5.339276404936646,46.57446680388384
-0.32,0.15,0.00424744,-0.001761064,0.004513804,-0.0009327829,0.0002663638694858552,0.0008282811115875243,6.271162617620384,47.03299321248542
-0.3,0.13,0.004703989,-0.001579253,0.0050139315,-0.0008307509,0.0003099425426349644,0.0007485020875720979,6.588930004618727,47.395957935308516
-0.28,0.1099999999999999,0.00517655,-0.001374669,0.0055098683,-0.0007194765,0.000333318264198303,0.0006551925087871552,6.4390040509277995,47.661837779651336
-0.26,0.09,0.005663237,-0.00115102,0.0060000494,-0.00060106814,0.000336812412250519,0.0005499518609237671,5.947347996393565,47.779522590725364
-0.24,0.07,0.00616254,-0.000912,0.0064851902,-0.00047682226,0.0003226502425289152,0.0004351777429580689,5.235669748657456,47.71685778049001
-0.22,0.05,0.006672994,-0.000661,0.0069689266,-0.00034684315,0.00029593263836479207,0.0003141568467617035,4.434780525275342,47.52751085653608
-0.2,0.03,0.007192997,-0.000401,0.0074570216,-0.00021018833,0.0002640246238498692,0.00019081167078018187,3.670578812279071,47.583957800544106
-0.18,0.01,0.007720736,-0.000134,0.007954329,-6.54161e-05,0.00023359325224304225,6.85839023590088e-05,3.0255308851778153,51.182016685827456
-0.16,-0.01,0.008254202,0.00013504595647271617,0.008461811,8.847192e-05,0.00020760864844131428,4.657403717454417e-05,2.5151873971743637,34.48754660340659
-0.14,-0.03,0.008791259,0.0004059295162561687,0.008975219,0.00025092065,0.00018395998150444112,0.000155008862912968,2.092532838634843,38.186152202626985
-0.12,-0.05,0.009329766,0.0006766132416469154,0.009487703,0.00041965023,0.0001579374425735476,0.0002569630148154793,1.692833910020333,37.977828247939186
-0.1,-0.07,0.009867703,0.000946025020619996,0.009994134,0.0005920157,0.00012643130690765357,0.00035400933696902556,1.2812638048353662,37.42071607546052
-0.08,-0.09,0.0104032948255415,0.001213544,0.010494202,0.000766065,9.090754987048713e-05,0.00044747902831459045,0.8738342168992151,36.87373744294318
-0.06,-0.11,0.0109351119303499,0.001478914,0.010991722,0.0009406507,5.661041500227247e-05,0.0005382632984771729,0.5176939693241993,36.39584847240427
-0.04,-0.13,0.0114621378876694,0.001742142,0.011491578,0.0011151917,2.9440184640093514e-05,0.0006269502721233367,0.2568472385222683,35.987323198874535
-0.02,-0.15,0.0119838042787255,0.002003373,0.011996008,0.0012894422,1.220417702782646e-05,0.0007139308184127809,0.10183892146413123,35.636440064470314
0.0,-0.17,0.0125000000000013,0.002262786,0.012503378,0.0014632717,3.378093241345262e-06,0.0007995143225059511,0.02702474593075929,35.333183186830354
0.02,-0.19,0.0130110654763558,0.002520497,0.013010386,0.0016368479,6.790987827874628e-07,0.0008836491463394165,0.005219394092063765,35.05852799425735
0.04,-0.21,0.0135177860452397,0.002776486,0.013515651,0.0018108301,2.1348191959983526e-06,0.0009656559135303496,0.015792668924140364,34.779786879182886
0.06,-0.25,0.014019174,0.003283399,0.014029365,0.0021561943,1.0191032911300094e-05,0.0011272047005405428,0.07269353323740824,34.33042102225598
0.06,-0.23,0.0140214006098197,0.003030555,0.014020838,0.0019857585,5.627664015784434e-07,0.0010447964569854735,0.004013624724368245,34.475416449642836
-0.4,0.25,0.00288571,-0.00240989,0.002578672,-0.0013669245,0.00030703797837257395,0.0010429655054950714,10.639945745503669,43.278552361106584
-0.38,0.2299999999999999,0.003164596,-0.002370415,0.0030425936,-0.0013072751,0.0001220024016342163,0.0010631398537540434,3.8552283335445123,44.850368131911225
-0.36,0.21,0.003510475,-0.002284078,0.0035197288,-0.0012394935,9.253779792785764e-06,0.0010445845107345583,0.2636047769257939,45.73331167913522
-0.34,0.19,0.003899948,-0.002161366,0.0040090084,-0.0011615232,0.00010906040759277357,0.000999842836681366,2.796457993613596,46.25976519855342
-0.32,0.1699999999999999,0.004319734,-0.002008274,0.004507184,-0.0010720119,0.00018745002862548786,0.0009362621119728088,4.339388226809517,46.62023767537741
-0.3,0.15,0.004762314,-0.001829208,0.005009111,-0.0009710826,0.00024679701698875414,0.0008581254020290374,5.182291990590166,46.91240154367559
-0.28,0.13,0.005223277,-0.001627929,0.0055094697,-0.0008600913,0.00028619265813636767,0.0007678377011814117,5.479178265605436,47.166534976734965
-0.26,0.1099999999999999,0.005699846,-0.001407892,0.006004691,-0.0007412955,0.0003048451239624026,0.0006665964835090637,5.348304567569065,47.347131989461104
-0.24,0.09,0.006190053,-0.001172371,0.0064935833,-0.00061665475,0.00030353032157135005,0.0005557162463150024,4.903517329679569,47.401057030155336
-0.22,0.07,0.00669225,-0.000924,0.0069779344,-0.00048710033,0.0002856843903064725,0.00043689966702461244,4.268884012200268,47.28351374725243
-0.2,0.05,0.007204835,-0.000667,0.0074624754,-0.00035231188,0.0002576404488468173,0.00031468812060356135,3.575938225466889,47.17962827639601
-0.18,0.03,0.007726104,-0.000403,0.007953223,-0.00021102652,0.00022711884102439867,0.00019197348046302794,2.939629611825037,47.6360993704784
-0.16,0.01,0.008254202,-0.000135,0.008454125,-6.176904e-05,0.00019992337455558735,7.3230961561203e-05,2.422079984904505,54.24515671200223
-0.14,-0.01,0.008787145,0.00013537433569718965,0.0089644715,9.608269e-05,0.000177326518993378,3.929164831925996e-05,2.018021996830347,29.024444047614
-0.12,-0.03,0.009322896,0.0004063777369760622,0.0094788745,0.00026136264,0.00015597850456619197,0.00014501509492627275,1.6730692326310619,35.68480301242853
-0.1,-0.05,0.009859457,0.0006767769312012934,0.009990536,0.0004316345,0.0001310786764793393,0.00024514244547970527,1.3294715568954691,36.22204513451312
-0.08,-0.07,0.0103949850037948,0.0009457990670456206,0.010495558,0.0006043501,0.00010057337728582721,0.0003414489472164427,0.9675182527835474,36.10163713557279
-0.06,-0.09,0.010927885,0.001213027,0.010994997,0.00077787414,6.711187552452084e-05,0.00043515285806846617,0.6141341670828421,35.87330356772489
-0.04,-0.11,0.0114568857471097,0.001478312,0.011493348,0.0009512827,3.646183809156295e-05,0.0005270293199653626,0.31825261154202744,35.65075031288135
-0.02,-0.13,0.01198109,0.001741675,0.011994917,0.0011243112,1.382694569587728e-05,0.0006173637614727021,0.11540640873140323,35.44655354602334
0.0,-0.15,0.0125,0.002003201,0.012500655,0.0012969486,6.549060344689106e-07,0.00070625235846138,0.005239248275751285,35.256190390349246
0.02,-0.17,0.013013523278456,0.002262948,0.01300776,0.0014694147,5.76323054340272e-06,0.0007935333188037871,0.04428647354051917,35.06635233349539
0.04,-0.19,0.0135219746662687,0.002520861,0.013513181,0.0016420595,8.793307692879851e-06,0.0008788014652118684,0.06502976014897612,34.86116311894501
0.06,-0.21,0.014026081823162,0.002776724,0.014016788,0.0018155649,9.293370298306403e-06,0.0009611590695610046,0.06625777901109757,34.6148579967258
0.08,-0.25,0.014523644,0.003282314,0.014527433,0.0021612868,3.7886205253596233e-06,0.0011210272287025453,0.026085881238617686,34.153564488423264
0.08,-0.23,0.0145270133099023,0.003030118,0.01452098,0.001990281,6.032892173876009e-06,0.001039836954563141,0.04152878534064331,34.31671487919417
-0.38,0.25,0.003331767,-0.002601219,0.0030644424,-0.0014470257,0.000267324574033737,0.0011541933134975434,8.023507467170933,44.37124723053089
-0.36,0.2299999999999999,0.003640445,-0.002524059,0.003530085,-0.0013793409,0.0001103599131774902,0.0011447181129302978,3.0314951380254396,45.35227238865247
-0.34,0.21,0.004002658,-0.002405861,0.0040096976,-0.0013024509,7.039586297988808e-06,0.0011034101046905518,0.17587278998077796,45.86341873826259
-0.32,0.19,0.004402282,-0.002255844,0.004501663,-0.0012146495,9.938114840316731e-05,0.0010411944717350005,2.257491646449893,46.15542882109758
-0.3,0.1699999999999999,0.004829299,-0.002079661,0.0050021186,-0.00111527,0.0001728196470985417,0.0009643910410270691,3.578565897422001,46.372511723163974
-0.28,0.15,0.005277601,-0.001881457,0.005505286,-0.0010050945,0.00022768515713119525,0.0008763625016040802,4.314179058462268,46.578928011858906
-0.26,0.13,0.005743357,-0.001664696,0.006005544,-0.0008860901,0.00026218721544074997,0.0007786059001884461,4.565051683897588,46.77165681832876
-0.24,0.1099999999999999,0.006223991,-0.001432503,0.0064996183,-0.0007606521,0.0002756272918548585,0.0006718508751182555,4.428465462994058,46.900486429575054
-0.22,0.09,0.006717556,-0.001187796,0.0069872253,-0.0006305203,0.0002696692643108364,0.0005572757158241273,4.014395478219108,46.91678670614544
-0.2,0.07,0.007222359,-0.000933,0.0074713267,-0.00049617887,0.0002489677385959623,0.00043682113456726076,3.4471803270366688,46.81898548416514
-0.18,0.05,0.007736736,-0.000672,0.007957432,-0.000356894,0.00022069641906166063,0.0003151060135364532,2.852577870844509,46.890775823876965
-0.16,0.03,0.008258947,-0.000405,0.008451391,-0.00021113455,0.00019244401147651587,0.00019386544704437254,2.330127696382067,47.86801161589446
-0.14,0.01,0.008787145,-0.000135,0.008955937,-5.7652593e-05,0.00016879187891960176,7.734740734100342e-05,1.9208955686926956,57.294375808150676
-0.12,-0.01,0.009319409,0.0001355277573859642,0.009468593,0.00010374561,0.00014918370334243702,3.1782147864098354e-05,1.6007850212651578,23.450655774954807
-0.1,-0.03,0.009853806,0.0004064882820985738,0.009983223,0.0002713576,0.00012941693162345919,0.00013513068617801107,1.3133699975771715,33.243439510820075
-0.08,-0.05,0.0103884799323377,0.0006766259659532517,0.010493331,0.00044266135,0.00010485072514444804,0.00023396462094821626,1.0092980477159539,34.57813219133553
-0.06,-0.07,0.0109217373713388,0.0009453936565776476,0.010996647,0.00061534345,7.490980778793871e-05,0.00033005020507770864,0.6858781276367221,34.91140465999105
-0.04,-0.09,0.0114521251064547,0.001212512,0.011495553,0.00078804046,4.342785060325316e-05,0.00042447154084396363,0.37921215669200253,35.00761566433682
-0.02,-0.11,0.011978487,0.001477885,0.011994906,0.0009601675,1.641876982498222e-05,0.0005177175026035308,0.13706881198754253,35.03097349276371
0.0,-0.13,0.0125000000000012,0.001741507,0.012498159,0.0011317246,1.8410384666992657e-06,0.0006097824337787628,0.014728307733592714,35.01464155922215
0.02,-0.15,0.0130161957212769,0.002003373,0.013004731,0.0013029501,1.1464334376952434e-05,0.000700422915790558,0.0880774584405817,34.96218206946774
